aX,aY,aZ,gX,gY,gZ
-0.139,0.161,0.374,-45.288,-53.162,-3.662
-0.124,0.214,0.287,-53.528,-40.283,-5.066
-0.131,0.332,0.075,-64.880,-39.429,-4.456
-0.193,0.372,-0.048,-62.256,-40.283,-1.892
-0.223,0.413,-0.038,-51.880,-28.076,-1.221
-0.262,0.375,0.104,-38.086,-6.348,-0.854
-0.403,0.321,0.356,-28.687,18.433,1.526
-0.557,0.196,0.500,-27.954,43.884,2.136
-0.641,0.208,0.426,-38.391,62.500,-0.610
-0.663,0.251,0.360,-42.847,69.275,-5.615
-0.792,0.191,0.492,-29.419,68.359,-11.597
-0.759,0.154,0.543,-20.081,67.383,-24.414
-0.703,0.193,0.483,-22.888,64.819,-41.199
-0.652,0.204,0.221,-27.771,63.599,-54.932
-0.494,0.368,-0.057,-28.687,67.322,-66.772
-0.242,0.475,0.033,-1.465,75.928,-74.951
-0.088,0.423,0.534,42.542,89.294,-74.463
-0.036,0.307,1.149,70.251,107.727,-67.322
-0.177,0.107,1.567,68.848,124.695,-57.190
-0.399,0.010,1.509,36.865,130.737,-52.551
-0.454,0.077,1.291,7.263,118.164,-59.021
-0.419,0.117,1.260,9.338,90.881,-72.144
-0.334,0.178,1.229,18.616,62.439,-81.543
-0.185,0.315,1.027,15.747,42.786,-84.167
-0.050,0.429,0.896,18.066,32.776,-81.116
0.088,0.458,0.811,33.813,31.006,-75.439
0.243,0.553,0.782,47.485,32.410,-67.322
0.249,0.500,1.171,69.885,37.170,-54.382
0.116,0.215,1.665,93.384,42.847,-40.894
0.016,0.188,1.608,70.496,46.692,-31.250
-0.018,0.283,1.282,38.147,43.823,-28.442
0.173,0.348,1.316,44.067,30.518,-29.602
-0.084,0.281,1.297,53.223,4.639,-21.790
0.135,0.445,1.020,49.500,5.554,-15.503
0.081,0.401,1.057,72.083,21.790,-15.991
-0.065,0.241,1.286,99.915,16.846,-10.254
-0.054,0.172,1.568,104.614,14.038,-5.676
-0.177,0.032,1.988,104.187,12.390,-5.737
-0.192,-0.082,2.094,88.013,30.212,-11.475
-0.018,0.047,1.788,51.392,48.218,-19.897
0.228,0.186,1.505,37.170,47.485,-21.606
0.327,0.200,1.462,50.903,27.222,-14.160
0.326,0.178,1.472,64.392,5.798,-1.892
0.245,0.110,1.522,68.481,4.883,9.766
0.040,-0.026,1.495,69.763,8.118,19.897
-0.086,-0.111,1.450,70.801,5.676,23.560
-0.130,-0.150,1.527,75.623,6.836,19.958
0.073,-0.112,1.698,82.397,8.057,17.334
-0.177,-0.324,1.537,77.393,9.338,19.348
0.027,-0.144,1.588,76.355,28.137,2.930
0.051,-0.235,1.748,88.135,23.560,3.784
0.149,-0.226,1.952,93.140,23.376,1.892
0.147,-0.242,2.020,88.379,12.634,4.944
0.188,-0.173,1.917,74.463,2.014,8.850
0.199,-0.143,1.774,58.899,-1.404,14.038
0.106,-0.211,1.620,50.598,10.010,16.968
0.057,-0.266,1.582,56.213,10.803,15.503
0.735,0.007,2.695,81.726,-24.414,16.724
0.162,-0.315,3.415,169.617,-182.129,33.447
-0.037,0.064,3.503,105.164,-201.477,20.752
-0.578,0.057,2.237,-60.059,-41.199,28.931
-0.876,0.320,0.392,-161.499,104.797,13.428
-0.678,-0.546,1.787,-36.987,102.661,-21.118
-0.236,-0.027,1.213,-23.254,73.425,-33.936
-0.222,-0.428,0.860,-44.739,49.072,-24.414
-0.150,-0.425,1.029,-20.020,17.273,-10.071
0.027,-0.267,1.027,-41.321,3.113,5.493
0.045,-0.274,1.044,-29.846,2.625,7.324
0.003,-0.334,0.942,-20.630,-0.244,5.798
0.069,-0.210,1.009,-29.236,5.676,2.197
0.177,-0.014,0.941,-39.185,16.174,-1.282
0.167,0.063,0.945,-28.931,10.193,1.709
0.085,0.034,0.965,-16.052,4.883,6.104
0.047,0.042,0.952,-12.085,4.578,8.545
-0.023,0.033,0.959,-9.216,4.089,9.033
-0.010,0.016,0.995,-5.249,2.930,8.484
-0.025,0.008,0.969,-3.052,1.282,7.385
-0.001,-0.023,0.985,-0.183,1.282,5.737
0.025,-0.051,0.974,1.526,1.587,3.967
0.034,-0.073,0.976,3.235,1.038,2.197
0.032,-0.089,0.984,4.028,0.793,1.587
0.036,-0.080,0.994,3.174,0.793,2.136
0.029,-0.054,0.989,1.282,0.061,3.113
0.031,-0.036,0.988,0.122,0.244,4.578
0.040,-0.025,0.977,-0.977,0.183,5.432
0.044,-0.010,0.970,-0.977,0.183,5.920
0.053,-0.012,0.958,0.854,0.000,5.554
0.054,-0.033,0.972,3.357,-0.610,4.517
0.048,-0.043,0.976,4.578,-1.343,3.296
0.039,-0.043,0.974,4.578,-1.343,2.258
0.026,-0.042,0.982,4.272,-1.404,1.587
0.013,-0.034,0.980,4.517,-1.526,1.282
0.013,-0.031,0.981,4.883,-1.526,1.282
0.015,-0.030,0.978,5.249,-1.648,1.160
0.018,-0.037,0.988,5.676,-1.709,1.221

-0.066,-0.007,0.863,13.184,-4.944,-1.099
-0.050,-0.009,0.842,5.737,-3.174,2.502
-0.048,-0.001,0.828,-1.221,-1.221,7.202
-0.053,-0.010,0.845,-9.399,1.587,11.536
-0.069,-0.019,0.880,-21.362,7.385,14.771
-0.055,0.004,0.800,-36.682,16.052,17.456
0.027,-0.084,0.804,-40.649,23.071,20.569
-0.166,0.118,0.386,-32.104,24.475,24.536
-0.071,-0.146,0.254,-15.137,27.405,23.315
-0.127,-0.161,0.514,4.822,17.151,19.714
-0.081,-0.151,0.552,1.099,0.122,15.015
-0.007,-0.127,0.465,-14.526,-13.611,12.573
0.120,-0.084,0.356,-21.240,-21.301,11.108
0.232,-0.070,0.277,-26.367,-26.917,13.489
0.281,-0.058,0.251,-30.823,-26.489,20.081
0.334,-0.055,0.240,-37.842,-15.259,27.832
0.342,-0.060,0.205,-46.021,2.136,35.339
0.297,-0.109,0.156,-51.270,16.907,43.335
0.233,-0.118,0.107,-54.321,24.658,48.950
0.181,-0.111,0.064,-54.504,27.222,50.232
0.166,-0.114,0.035,-50.293,20.752,47.791
0.141,-0.102,0.062,-43.884,3.479,43.640
0.100,-0.100,0.191,-36.377,-19.775,38.574
0.089,-0.162,0.241,-35.706,-41.748,32.410
0.129,-0.146,0.085,-47.974,-60.303,26.917
0.167,-0.107,-0.095,-58.411,-76.050,23.499
0.192,-0.103,-0.233,-57.312,-85.693,22.949
0.138,-0.051,-0.343,-51.270,-88.745,25.574
0.092,0.055,-0.366,-44.067,-85.754,28.015
0.031,0.113,-0.282,-31.372,-77.637,29.114
-0.040,0.115,-0.192,-20.020,-67.383,29.846
-0.082,0.144,-0.244,-22.034,-55.847,29.602
-0.101,0.190,-0.364,-27.710,-45.776,28.137
-0.145,0.210,-0.364,-20.508,-39.368,26.184
-0.239,0.174,-0.184,-3.479,-31.128,23.315
-0.330,0.158,0.053,9.216,-14.526,18.066
-0.401,0.125,0.248,11.353,4.822,10.498
-0.445,0.105,0.321,2.563,24.597,1.160
-0.482,0.136,0.252,-12.085,43.701,-8.423
-0.500,0.192,0.086,-23.010,60.303,-19.165
-0.476,0.242,-0.039,-23.376,74.219,-29.785
-0.415,0.293,-0.055,-12.512,88.135,-40.649
-0.252,0.400,0.062,1.770,104.919,-51.880
-0.145,0.418,0.295,18.555,121.948,-57.434
-0.147,0.349,0.514,31.067,137.085,-55.481
-0.274,0.278,0.769,39.673,143.188,-54.504
-0.327,0.137,1.046,52.612,147.156,-59.692
-0.201,0.114,1.326,60.486,150.513,-72.327
-0.097,0.147,1.579,62.439,143.311,-84.290
-0.115,0.140,1.719,59.509,121.277,-90.942
-0.046,0.208,1.809,52.551,95.276,-98.328
0.083,0.221,1.811,44.067,75.134,-100.403
0.126,0.242,1.630,28.748,52.612,-94.116
0.079,0.286,1.292,12.390,30.457,-84.106
0.097,0.302,1.014,19.165,19.165,-79.224
0.264,0.390,0.984,45.410,15.625,-78.369
0.412,0.349,1.343,84.717,11.353,-72.021
0.795,0.283,2.122,113.525,-7.202,-53.040
0.034,0.065,2.074,103.455,-41.016,-19.165
0.367,0.159,2.179,84.717,9.033,-26.917
0.061,0.042,1.894,69.092,-3.052,-16.907
-0.023,0.151,1.588,54.321,-20.203,-9.216
-0.219,0.092,1.562,59.937,-28.503,-7.996
-0.275,-0.001,1.586,78.247,-26.855,-11.780
-0.180,0.070,1.634,86.548,-12.939,-23.987
-0.033,0.063,1.848,98.206,14.221,-36.194
0.150,0.006,2.144,107.849,33.936,-42.053
0.229,-0.023,2.288,101.868,26.428,-35.645
0.394,0.045,2.209,85.144,13.733,-25.391
0.310,0.064,1.903,65.063,13.672,-13.367
0.242,0.015,1.615,60.242,12.817,-3.174
0.245,0.000,1.556,72.876,0.977,5.798
0.112,-0.133,1.753,92.285,-10.620,14.343
0.029,-0.219,1.984,100.708,-11.292,16.357
-0.073,-0.337,2.172,96.802,2.258,12.573
-0.078,-0.366,2.122,78.552,13.977,5.371
-0.044,-0.298,1.927,55.847,15.381,-2.563
0.028,-0.285,1.823,46.387,20.020,-9.155
0.136,-0.300,1.839,45.959,27.344,-14.709
0.362,-0.208,1.844,43.030,26.245,-15.808
0.351,-0.181,1.814,34.668,17.578,-8.728
0.307,-0.202,1.634,21.729,20.325,-0.183
0.310,-0.103,1.383,7.019,26.733,7.080
0.189,-0.222,1.156,4.578,23.926,16.541
0.075,-0.208,0.985,13.062,24.963,13.855
0.015,-0.254,0.908,27.100,26.855,9.277
0.016,-0.291,0.950,41.626,21.545,4.944
0.152,-0.373,1.175,51.025,19.226,4.517
0.295,-0.241,1.761,67.688,-3.479,2.930
-0.006,-0.794,3.342,-4.578,-77.759,12.451
0.217,0.371,1.115,-216.003,-54.932,54.199
-0.259,-0.176,0.977,-159.241,2.502,17.639
-0.409,0.281,1.354,-169.434,-34.302,25.452
-0.685,0.358,1.270,-80.688,-109.741,32.959
-0.549,-0.056,1.243,-5.005,-68.115,13.916
-0.039,0.218,0.790,-16.724,4.395,-22.827
-0.065,0.026,1.049,-1.770,-2.747,-16.174
-0.072,-0.068,1.001,9.521,-3.540,-12.634
0.088,-0.034,0.954,-2.258,3.296,-18.127
0.065,-0.090,0.998,-0.427,-2.075,-15.015
0.064,-0.108,0.986,-0.305,-2.808,-11.414
0.081,-0.115,0.967,-3.235,-1.953,-8.301
0.068,-0.127,0.977,-0.916,-3.906,-2.747
0.068,-0.110,0.976,-1.831,-3.845,1.770
0.015,-0.088,1.000,-1.709,-4.333,6.348
0.012,-0.038,0.979,-3.540,-2.869,8.057
0.013,-0.021,0.981,-3.357,-1.099,8.423
0.021,-0.019,0.965,-0.366,0.427,7.996
0.026,-0.040,0.971,2.380,1.282,7.324
0.029,-0.052,0.974,4.211,0.916,7.263
0.035,-0.064,0.973,4.395,0.793,7.324
0.047,-0.060,0.982,3.723,0.244,7.629
0.056,-0.053,0.975,2.380,-0.305,7.751
0.049,-0.044,0.979,1.709,-0.854,7.751
0.047,-0.035,0.979,2.014,-0.916,7.507
0.052,-0.033,0.976,3.174,-0.488,7.874
0.049,-0.030,0.977,4.211,-0.061,8.728
0.050,-0.041,0.965,5.371,0.732,9.399
0.032,-0.050,0.975,6.226,0.610,10.193

-0.245,0.081,0.843,16.785,-9.216,-1.282
-0.258,0.044,0.848,7.935,-8.179,-2.625
-0.253,0.070,0.785,-5.493,-8.057,-2.686
-0.234,0.119,0.727,-15.808,-10.071,-2.197
-0.153,0.177,0.665,-15.808,-10.315,-0.916
-0.064,0.150,0.627,-8.728,-12.939,4.639
-0.101,0.024,0.692,3.235,-18.799,10.010
-0.010,0.026,0.285,7.019,-18.311,15.137
-0.112,0.009,0.387,28.992,-23.743,17.090
-0.016,-0.135,0.712,38.757,-26.123,16.663
0.090,-0.103,0.780,18.616,-20.020,14.465
0.185,-0.110,0.699,-4.883,-14.648,15.991
0.242,-0.104,0.533,-23.987,-13.000,19.836
0.232,-0.118,0.407,-34.119,-15.869,24.170
0.206,-0.129,0.330,-36.804,-20.752,27.100
0.205,-0.106,0.270,-38.330,-25.757,27.466
0.206,-0.098,0.224,-38.330,-32.227,27.283
0.181,-0.093,0.178,-39.063,-38.940,27.466
0.155,-0.070,0.110,-40.527,-44.128,27.527
0.121,-0.055,0.073,-39.307,-50.232,28.198
0.104,-0.067,0.114,-34.058,-58.105,28.381
0.077,-0.090,0.196,-30.029,-64.331,28.503
0.073,-0.114,0.224,-33.691,-64.636,28.748
0.096,-0.090,0.181,-42.603,-60.181,29.907
0.086,-0.087,0.105,-49.744,-54.260,33.569
0.002,-0.072,0.040,-54.443,-46.509,37.109
-0.035,-0.080,-0.078,-55.542,-39.001,37.659
-0.065,-0.032,-0.153,-52.124,-42.114,35.706
-0.091,0.015,-0.116,-39.307,-52.124,34.363
-0.108,0.019,0.027,-24.475,-59.387,32.471
-0.149,0.005,0.120,-18.860,-59.448,30.701
-0.208,0.045,0.136,-25.574,-50.537,28.931
-0.230,0.088,0.127,-33.813,-30.334,25.146
-0.263,0.148,0.074,-41.626,-6.165,21.118
-0.400,0.192,-0.068,-49.988,14.587,15.747
-0.407,0.310,-0.232,-52.856,29.907,5.310
-0.253,0.400,-0.302,-38.940,37.048,-6.836
-0.112,0.463,-0.250,-13.550,31.921,-12.146
-0.213,0.404,-0.103,11.902,19.592,-6.653
-0.426,0.279,0.086,30.029,16.846,-0.183
-0.586,0.173,0.320,37.659,30.151,-0.366
-0.687,0.108,0.482,34.180,53.345,-6.409
-0.781,0.069,0.443,17.700,80.200,-15.686
-0.755,0.145,0.219,-3.967,106.079,-28.748
-0.519,0.260,0.098,-9.094,127.502,-44.312
-0.244,0.325,0.293,8.484,143.799,-56.458
-0.005,0.292,0.594,29.053,157.837,-60.303
0.002,0.239,0.840,35.706,164.001,-57.556
-0.220,0.146,0.906,34.912,158.142,-54.382
-0.367,0.170,0.911,36.499,140.259,-60.120
-0.406,0.191,0.924,51.086,112.488,-70.923
-0.282,0.283,1.040,69.824,85.266,-81.665
-0.129,0.285,1.222,85.205,69.580,-83.557
-0.089,0.272,1.400,85.388,58.655,-77.637
-0.208,0.192,1.493,72.876,61.890,-68.359
-0.322,0.165,1.297,51.453,80.688,-61.768
-0.312,0.279,1.069,37.170,92.590,-63.904
-0.182,0.350,1.180,57.556,88.318,-72.449
0.039,0.379,1.558,90.576,74.646,-78.430
0.521,0.418,1.977,101.929,59.021,-76.050
-0.106,0.373,1.828,85.205,19.470,-58.472
0.540,0.526,1.571,71.045,22.644,-52.856
0.202,0.488,1.475,84.717,16.296,-47.913
0.170,0.446,1.500,94.177,10.925,-32.593
0.088,0.325,1.573,98.328,40.344,-26.794
-0.015,0.218,1.649,97.961,55.176,-18.738
-0.036,0.106,1.937,108.948,58.411,-16.113
-0.043,-0.053,2.300,128.601,47.119,-21.851
0.076,-0.059,2.371,121.399,28.992,-22.949
0.106,0.027,2.229,97.961,7.080,-14.893
0.130,-0.016,2.098,90.820,-2.258,-6.226
0.171,-0.045,1.980,90.393,-10.559,0.183
0.085,-0.119,1.980,91.614,-20.447,8.667
-0.067,-0.272,2.015,95.093,-16.846,13.000
-0.212,-0.297,1.821,83.679,-6.470,11.414
-0.235,-0.249,1.663,71.594,9.827,4.028
-0.151,-0.286,1.737,77.026,35.278,-5.188
0.040,-0.279,1.905,84.045,49.194,-12.512
0.185,-0.334,2.220,87.769,39.917,-9.094
0.113,-0.422,2.330,83.923,17.090,-4.944
0.166,-0.303,2.068,56.885,-2.014,-2.136
0.126,-0.201,1.650,23.682,-5.249,2.319
-0.001,-0.122,1.291,4.822,14.465,2.441
-0.020,-0.131,1.146,8.606,29.602,2.502
0.099,-0.107,1.211,28.809,37.354,-1.465
0.019,-0.235,1.357,45.044,43.030,-1.343
-0.144,-0.376,1.521,50.781,39.185,0.061
-0.143,-0.451,1.524,48.401,20.447,-1.831
0.199,-1.319,3.417,31.799,-3.540,-3.296
0.021,0.622,1.715,-147.827,-69.214,10.437
0.376,0.391,1.793,-196.411,-91.125,24.231
-0.185,0.614,1.214,-62.012,-101.074,-1.221
-0.062,0.426,1.070,-32.837,-42.908,6.470
-0.184,0.050,0.884,12.573,-14.771,4.028
-0.404,-0.239,1.005,-3.418,0.427,6.958
-0.166,-0.158,1.000,1.099,14.832,-5.005
-0.086,-0.233,0.959,1.343,7.507,-10.803
-0.109,-0.250,0.918,-3.296,1.099,-5.066
0.004,-0.160,1.003,-13.733,5.554,-6.836
0.079,-0.156,0.977,-11.536,3.906,-8.179
0.101,-0.137,0.941,-8.362,0.916,-7.751
0.065,-0.125,1.001,-6.287,3.479,-6.836
0.051,-0.122,0.973,-3.418,3.296,-5.493
0.028,-0.124,0.978,-1.770,1.465,-3.662
0.030,-0.105,0.983,-2.136,1.648,-2.014
0.024,-0.096,0.977,-2.563,1.160,-0.244
0.011,-0.088,0.978,-1.892,1.038,1.221
0.010,-0.081,0.982,-1.404,1.587,2.136
0.009,-0.073,0.977,-0.916,1.770,2.747
-0.004,-0.044,0.975,-1.953,1.343,3.235
-0.011,-0.033,0.972,-1.587,1.221,3.784
-0.004,-0.039,0.968,-0.061,1.648,4.395
0.006,-0.054,0.976,1.526,2.258,4.761
0.013,-0.070,0.979,2.747,2.625,4.883
0.028,-0.080,0.986,2.930,2.625,4.639
0.029,-0.087,0.983,2.991,1.709,4.150
0.011,-0.080,0.975,2.502,0.488,3.845
0.010,-0.085,0.988,1.831,0.610,4.150
-0.001,-0.076,0.982,0.916,0.122,4.578

-0.084,-0.087,0.642,4.456,-4.150,2.625
-0.046,-0.089,0.584,0.671,-4.517,2.930
0.017,-0.101,0.495,-5.615,-7.141,5.554
0.138,-0.107,0.354,-13.489,-11.353,10.559
0.238,-0.240,0.415,-12.390,-20.264,17.029
0.146,-0.140,0.058,-9.521,-32.104,21.606
0.196,-0.026,-0.115,-8.545,-44.983,27.405
0.163,-0.336,0.126,14.709,-54.443,29.663
0.196,-0.277,0.177,4.822,-51.270,27.954
0.323,-0.228,0.121,-16.174,-45.837,26.855
0.357,-0.239,0.084,-25.330,-47.363,29.541
0.320,-0.300,0.088,-28.137,-55.298,33.203
0.324,-0.317,0.111,-33.752,-54.749,35.706
0.311,-0.331,0.159,-40.588,-48.523,37.354
0.241,-0.349,0.228,-46.936,-47.913,38.818
0.054,-0.411,0.293,-55.237,-53.528,39.673
-0.049,-0.394,0.277,-69.031,-56.396,35.522
-0.041,-0.322,0.209,-83.008,-55.603,26.489
-0.077,-0.286,0.060,-92.468,-56.885,18.860
-0.084,-0.186,-0.089,-101.257,-58.777,12.329
0.065,-0.100,-0.181,-103.027,-54.260,6.042
0.268,0.105,-0.094,-95.703,-47.119,7.141
0.364,0.186,0.143,-84.595,-41.626,19.958
0.225,0.171,0.301,-87.463,-30.212,40.649
-0.163,0.099,0.249,-106.445,-12.512,57.373
-0.640,0.010,0.000,-124.329,-0.793,57.678
-1.148,-0.064,-0.415,-133.240,2.197,39.063
-0.872,0.225,-0.624,-121.948,7.751,-1.953
-0.276,0.462,-0.428,-77.576,24.414,-37.964
-0.060,0.405,-0.001,-34.119,34.851,-41.321
-0.172,0.329,0.119,-33.020,49.194,-27.527
-0.230,0.455,-0.073,-56.458,81.299,-15.991
-0.142,0.498,-0.180,-59.753,114.746,-8.301
-0.276,0.447,-0.301,-45.166,132.751,5.859
-0.755,0.347,-0.526,-31.799,133.667,14.832
-1.046,0.271,-0.384,1.892,129.272,-2.136
-0.862,0.124,0.202,58.899,131.592,-38.696
-0.510,0.154,0.810,92.285,147.278,-70.374
-0.246,0.198,1.168,89.172,169.983,-84.961
-0.080,0.331,1.138,59.509,186.096,-87.952
0.024,0.466,0.945,39.978,185.242,-85.632
0.182,0.551,0.889,49.194,166.077,-81.909
0.282,0.509,1.092,75.195,138.855,-74.585
0.123,0.344,1.265,95.581,116.089,-64.758
0.093,0.357,1.390,100.220,91.736,-61.462
0.032,0.263,1.632,108.459,71.472,-62.439
0.015,0.252,1.635,98.633,69.580,-62.195
0.063,0.375,1.370,71.472,77.881,-63.110
0.274,0.481,1.104,60.425,86.975,-61.584
0.336,0.549,1.030,72.510,73.914,-52.185
0.330,0.423,1.200,101.135,50.415,-37.842
0.446,0.338,1.437,124.329,31.128,-26.428
0.255,0.239,1.705,132.019,9.949,-11.902
0.073,0.070,1.851,131.775,6.592,-3.174
0.012,0.062,1.862,119.873,15.442,-2.563
0.094,0.063,2.021,114.990,4.333,-2.563
0.011,0.056,2.066,114.441,-10.559,1.526
0.010,0.017,2.026,110.840,-4.272,-0.244
-0.028,-0.037,1.907,105.347,6.714,-2.869
0.031,-0.057,1.951,101.440,2.991,-3.235
0.167,-0.109,2.116,106.140,-0.854,-1.831
0.172,-0.157,2.257,108.276,-8.911,1.648
0.244,-0.163,2.393,109.314,-23.376,1.892
0.220,-0.225,2.470,104.675,-35.950,8.240
0.242,-0.231,2.417,91.858,-46.204,14.648
0.217,-0.204,2.218,74.890,-55.908,19.897
0.078,-0.234,2.025,65.308,-61.340,27.649
-0.115,-0.323,2.000,67.261,-60.303,34.485
-0.263,-0.405,2.133,74.524,-54.993,32.043
-0.205,-0.450,2.381,72.998,-40.161,24.963
-0.447,-0.780,2.980,106.445,-89.966,16.174
-0.643,-2.075,4.000,170.227,-268.005,1.953
-0.398,0.495,1.509,-171.875,-166.687,-34.546
0.123,1.523,-0.387,-234.070,-106.995,-80.078
-0.022,0.610,0.181,-41.260,-46.753,-27.954
-0.403,-0.559,1.060,59.631,36.438,11.902
-0.156,-0.743,1.271,26.245,71.960,-0.732
-0.042,-0.582,0.938,-25.696,43.274,-13.245
-0.033,-0.294,0.287,-71.167,26.062,-14.221
-0.038,0.004,0.005,-70.862,31.250,-6.836
-0.084,-0.047,0.263,-2.502,37.170,5.066
-0.337,-0.466,0.965,66.162,49.500,9.583
-0.371,-0.788,2.503,84.229,50.537,0.793
0.092,-0.160,1.485,-9.399,76.233,-14.404
0.187,0.037,0.706,-41.199,37.781,-15.564
0.103,-0.133,0.865,0.061,-2.380,-6.104
0.080,-0.108,0.845,-8.667,18.250,-1.892
0.019,-0.068,1.125,-18.616,29.724,3.967
-0.042,-0.038,1.160,-16.602,28.564,8.179
-0.076,-0.058,1.023,-11.292,15.137,8.667
-0.078,-0.048,0.915,-9.460,6.653,8.118
-0.050,-0.047,0.924,-10.498,11.536,6.958
-0.016,-0.035,0.953,-11.597,20.630,5.981
-0.023,-0.033,1.040,-10.803,25.757,6.470
-0.021,-0.045,1.015,-9.949,26.428,6.958
-0.057,-0.081,0.992,-9.155,24.109,7.812
-0.047,-0.110,1.022,-7.263,21.057,9.155
-0.048,-0.091,0.974,-5.920,13.428,10.254
-0.029,-0.097,0.976,-5.432,10.376,10.986
-0.014,-0.087,0.988,-6.104,10.193,10.498
-0.006,-0.091,0.989,-5.371,9.216,8.972
-0.008,-0.106,0.987,-3.479,7.629,6.714
-0.006,-0.086,0.978,-3.601,5.676,5.920
0.007,-0.067,0.980,-4.456,5.066,5.554
0.005,-0.057,0.988,-4.395,5.066,5.737
-0.001,-0.047,0.969,-3.052,4.272,5.798
0.001,-0.047,0.971,-0.671,3.723,6.165
0.017,-0.045,0.979,0.916,4.333,6.287
0.023,-0.052,0.973,1.831,3.662,6.042
0.036,-0.062,0.985,1.404,3.662,5.554
0.040,-0.070,0.980,0.610,2.808,5.371
0.046,-0.087,0.986,0.732,1.587,5.005
0.044,-0.103,0.981,1.709,0.061,4.700
0.030,-0.101,0.981,2.014,-1.648,5.554
0.026,-0.088,0.975,2.075,-1.587,6.104
0.021,-0.080,0.979,1.892,-0.427,6.287
0.013,-0.058,0.973,1.465,0.366,6.592
0.000,-0.047,0.975,1.465,0.916,6.897
-0.002,-0.041,0.968,2.258,1.465,6.775

-0.144,-0.019,0.972,5.859,-3.662,3.723
-0.153,-0.030,0.963,2.380,-5.371,5.554
-0.199,-0.004,0.931,-4.883,-7.690,6.226
-0.190,-0.004,0.882,-10.986,-9.399,6.897
-0.189,-0.002,0.920,-14.587,-11.230,9.399
-0.222,0.036,0.868,-19.470,-11.719,10.864
-0.093,-0.083,1.115,-14.465,-9.766,10.071
-0.232,0.058,0.560,-20.752,-5.981,10.559
-0.129,0.115,0.301,-0.732,-2.014,3.296
-0.001,-0.090,0.629,40.833,-0.916,0.305
0.054,-0.079,0.923,42.786,-7.751,3.235
0.077,-0.075,0.992,20.264,-10.986,9.583
0.074,-0.109,0.944,-0.366,-5.188,15.564
0.077,-0.085,0.800,-19.897,2.625,20.081
0.037,-0.059,0.626,-35.034,5.676,25.391
-0.035,-0.034,0.508,-40.344,5.127,29.724
-0.041,-0.016,0.419,-38.818,2.686,30.457
-0.082,-0.019,0.381,-32.898,-3.601,29.419
-0.139,-0.062,0.401,-23.560,-13.672,27.283
-0.129,-0.094,0.435,-15.442,-25.208,22.461
-0.085,-0.103,0.471,-10.376,-38.086,16.479
-0.041,-0.087,0.515,-6.897,-50.537,12.085
0.036,-0.047,0.567,-6.714,-58.411,9.827
0.112,-0.015,0.637,-9.827,-60.425,11.658
0.125,-0.004,0.645,-18.738,-54.749,17.517
0.091,-0.011,0.552,-32.349,-45.105,26.062
0.072,-0.019,0.386,-44.189,-35.767,34.485
0.004,-0.028,0.246,-48.035,-29.053,42.542
-0.091,-0.051,0.166,-43.640,-26.306,46.753
-0.125,-0.037,0.143,-34.485,-27.161,45.837
-0.133,-0.000,0.175,-23.743,-32.227,43.091
-0.151,0.033,0.274,-12.878,-39.246,40.527
-0.145,0.023,0.416,-3.662,-44.189,38.208
-0.145,0.012,0.552,0.000,-46.692,36.255
-0.130,-0.016,0.614,-4.395,-45.044,35.156
-0.113,-0.010,0.569,-15.076,-39.551,34.790
-0.120,0.006,0.450,-27.039,-33.325,34.302
-0.152,0.052,0.303,-34.119,-27.222,34.180
-0.170,0.159,0.174,-35.706,-21.729,32.410
-0.141,0.204,0.115,-28.809,-16.785,30.762
-0.151,0.197,0.152,-16.846,-13.672,31.006
-0.113,0.184,0.200,-7.385,-9.888,32.593
-0.145,0.171,0.335,0.244,-6.409,35.583
-0.312,0.052,0.504,8.484,-0.793,39.734
-0.501,-0.060,0.572,7.019,12.512,40.100
-0.597,-0.073,0.548,-2.991,30.579,32.898
-0.583,-0.053,0.497,-9.766,45.837,22.461
-0.539,0.025,0.510,-9.521,52.246,12.390
-0.535,0.136,0.581,-9.155,57.556,3.662
-0.409,0.227,0.557,-13.306,67.810,-6.287
-0.215,0.321,0.414,-21.606,72.083,-14.038
-0.090,0.439,0.269,-23.132,65.002,-15.503
-0.099,0.427,0.229,-10.498,51.941,-9.888
-0.166,0.340,0.328,9.033,40.527,-2.991
-0.249,0.219,0.490,23.926,38.330,1.038
-0.356,0.106,0.617,29.358,46.021,3.723
-0.454,0.040,0.664,24.170,62.378,2.502
-0.392,0.050,0.636,16.418,87.524,-5.371
-0.281,0.078,0.643,12.207,113.403,-14.099
-0.169,0.108,0.764,13.123,126.953,-24.475
-0.052,0.076,0.858,15.564,132.263,-33.691
0.018,0.088,0.866,13.062,128.479,-39.429
0.074,0.113,0.804,11.963,120.972,-40.833
0.080,0.137,0.758,17.822,109.741,-36.987
0.031,0.155,0.843,32.043,90.027,-30.884
-0.146,0.057,1.059,49.805,64.331,-25.757
-0.306,-0.039,1.260,57.800,46.021,-26.245
-0.468,-0.095,1.353,50.415,36.621,-28.748
-0.540,-0.119,1.300,36.011,26.855,-33.447
-0.500,-0.051,1.157,21.057,24.963,-41.504
-0.346,0.074,1.022,14.771,34.729,-52.124
-0.177,0.163,0.972,20.569,48.157,-61.279
-0.025,0.222,1.095,35.767,55.603,-66.040
0.292,0.224,1.450,52.612,51.453,-63.721
-0.089,0.105,1.603,56.396,22.278,-49.561
-0.568,-0.007,1.388,44.983,2.991,-38.818
-0.354,0.022,1.112,38.025,26.123,-51.270
